,dft,ompa-mpa,ompa-omat24,mace-mpa,mace-omat,orb-mpa,orb-omat,esen-oam,esen-omat,dpa-mp,dpa-omat,uma-omat,omni-mpa,omni-omat24,omni-matpes_pbe,grace-oam,grace-omat,nequip-oam
h,0.0,0.024389648437500022,0.05734863281250002,0.0421210615897053,-0.00546610456658525,0.012670898437500022,0.07468261718750002,-0.06398925781249998,-0.08925781249999998,0.03842111080884936,0.1181120812892914,-0.005029296874999978,-0.026025390624999978,0.03635253906250002,0.09714355468750002,0.017003756161011574,0.018356758911204474,0.10389327831708217
i,0.0,0.006914062499999929,0.05598632812499993,0.29989032144287187,0.06413641346504839,0.37324707031249993,0.21113769531249993,0.11128417968749993,0.04268066406249993,0.4639608469605445,0.4204616677761077,0.20636169433593743,0.12312499999999993,0.02400390624999993,0.02083007812499993,0.33550846731183803,0.3143396591121199,0.17388848074453556
j,0.0,0.21002929687499994,0.25324218749999994,-0.49203821770658585,0.5273144917065837,-0.06218750000000006,-0.12346679687500006,-0.10222656250000006,-0.07024414062500006,-0.09255767583847041,0.2551712322235107,0.14052551269554003,-0.10234863281250006,0.23590820312499994,0.35370605468749994,-0.19273316032406007,-0.12421197450118604,-0.1385730982281712
k,0.0,-0.13427734375,-0.04931640625,-0.5687577788551152,0.27732342649142083,-0.24267578125,-0.0057373046875,-0.1849365234375,-0.18603515625,-0.2674664333462715,0.10610023140907288,0.050735473633040096,-0.4610595703125,0.0208740234375,0.0921630859375,-0.1548158511341171,-0.1413279223459083,-0.20203718359152845
Co,0.0,-0.007903320312500003,-0.011321289062500003,0.0395926998215764,0.036446183445712495,-0.03854296875,-0.0015556640625000034,-0.021575195312500003,-0.0050957031250000034,0.0041687660217285955,0.014367835998535198,0.006745117187272699,-0.017180664062500003,-0.013030273437500003,-0.016814453125000003,-0.0088672633497772,-0.006207940787709906,-0.023652542386236708
Cr,0.0,0.09837499999999999,0.09275976562499999,0.24136103298971098,0.2367604334062562,-0.01869042968750001,0.06407324218749999,-0.10609277343750001,-0.01881250000000001,0.2757990732192993,0.2070898189544678,0.0165878906247727,0.10374609374999999,0.08799902343749999,0.193345703125,0.18928527009230858,0.1795416683116528,0.018238019348440493
Cu,0.0,-0.1122109375,-0.1120888671875,-0.12004638918133059,-0.03940178773054509,-0.1141640625,-0.08242578125,-0.08730859375,-0.0805947265625,-0.0302564582824707,-0.04382700538635259,-0.0441719970705399,-0.1282021484375,-0.096341796875,-0.0868203125,-0.10303141344083638,-0.1078595447364897,-0.12908710916317068
Mn,0.0,-0.0022177734375000008,-0.0016074218750000008,-0.025885731381144098,-0.0779161195805992,-0.1106162109375,-0.0722861328125,-0.0901083984375,-0.0761923828125,-0.0316321887969971,-0.019652012825012298,-0.052663330078125,-0.006001953125000001,-0.005513671875000001,0.012552734375,-0.044331120773044,-0.0419887914968549,0.006446989183765198
Mo,0.0,0.09169726562500002,0.08632617187500002,0.14257559632365163,0.1650840667757184,0.009910156250000024,0.14101367187500002,-0.027687499999999976,0.019919921875000024,0.09198456001281743,0.08858280372619631,0.03717761230514233,0.13503222656250002,0.13356738281250002,0.20351367187500002,0.08940883570330882,0.09310105446770833,0.06040423517693133
Nb,0.0,0.023089843750000005,0.025042968750000005,0.062108157403741704,0.1800925606713973,0.012713867187500005,0.054339843750000005,-0.015240234374999995,0.050067382812500005,0.07735212421417242,0.0721848783493042,0.05026574707053988,0.058978515625000005,0.057025390625000005,0.081439453125,-0.022610201463152402,-0.03342545682730269,0.010621576676072497
Ni,0.0,0.01173828125,0.013203125,0.05643597773903819,0.1016264705683443,0.0172314453125,0.044697265624999996,-0.042216796875000004,-0.00876953125,0.0012232470512389994,0.0301960515975952,0.008793334960710098,0.00783203125,0.022724609375,0.034077148437499996,0.0162838410562744,0.0251653497611914,0.0302481628836903
Ti,0.0,-0.08749609375,-0.087740234375,-0.22380242436484332,-0.0033607563078512093,-0.1034873046875,-0.0675986328125,-0.053560546875000004,-0.028291992187500004,-0.05163221740722651,-0.024193718373775486,-0.002580932617414794,-0.016207031250000004,-0.036226562500000004,-0.042330078125000004,-0.0423823270944958,-0.053055779952595916,-0.06824404435438192
V,0.0,-0.04593066406249999,-0.05960253906249999,0.08995151595450632,0.10698641998856881,-0.07791308593749999,-0.04080371093749999,-0.05996874999999999,-0.022004882812499987,0.036801536560058606,0.0632252292633057,0.016477783202897722,-0.0034501953124999873,-0.04165820312499999,0.00021191406250001266,-0.041032767015796695,-0.04715181118075809,-0.010043379161235794
