,dft,ompa-mpa,ompa-omat24,mace-mpa,mace-omat,orb-mpa,orb-omat,esen-oam,esen-omat,dpa-mp,dpa-omat,uma-omat,omni-mpa,omni-omat24,omni-matpes_pbe,grace-oam,grace-omat,nequip-oam
j,0.0,0.2097851562499999,0.2559277343749999,0.4920508322430306,0.5269373578579961,0.06267578125,0.1238330078125,0.102470703125,0.06951171875,0.092736668586731,0.2545917260646819,0.1409222412111648,0.1022265625,0.2357861328124999,0.3544384765624999,0.1931391356559471,0.1235285606733852,0.1388317239810205
k,0.0,0.134521484375,0.0467529296875,0.5687465149901528,0.276958496508314,0.2430419921875,0.005859375,0.18505859375,0.1859130859375,0.2676332369446754,0.1056396067142488,0.0511474609377273,0.4610595703125,0.020751953125,0.093017578125,0.1550776285505435,0.1407401808296529,0.2022978196177973
Co,0.0,0.00778125,0.0118095703125,0.0394784352150672,0.0364210731119038,0.0381767578125,0.0015556640625,0.021697265625,0.0052177734375,0.0041861705780029,0.0143450670242309,0.0066993408200851,0.0171806640625,0.0127861328125,0.0165703125,0.0088685391223243,0.0061992931799813,0.0234711361082481
Cr,0.0,0.0980087890624999,0.0920273437499999,0.2413626030649666,0.2367529945467723,0.018568359375,0.0639511718749999,0.106458984375,0.01832421875,0.2757363691329956,0.2070647850036621,0.0171524658198578,0.1037460937499999,0.0882431640624999,0.1932236328125,0.1892513311979329,0.1797696707623927,0.0181910058012945
Cu,0.0,0.1122109375,0.11269921875,0.1200452874812945,0.0396699445040177,0.11367578125,0.082181640625,0.0871865234375,0.080228515625,0.0302411994934082,0.0438516817092896,0.0442177734377274,0.1278359375,0.0964638671875,0.0864541015625,0.1030554508303303,0.1076661920509614,0.1292465980610778
Mn,0.0,0.0022177734375,0.001119140625,0.0258840267877568,0.0778861877791351,0.110494140625,0.0722861328125,0.0901083984375,0.0760703125,0.0315299072265625,0.0196629800796509,0.0526938476564774,0.006490234375,0.0056357421875,0.0126748046875,0.0444455077607054,0.0417849454996067,0.0066580000797747
Mo,0.0,0.091697265625,0.08608203125,0.1425872235085554,0.1650637795787152,0.0102763671875,0.1418681640625,0.0276874999999999,0.0197978515625,0.0919502277374268,0.0885549087524414,0.0370250244138352,0.1352763671875,0.133689453125,0.2037578125,0.0893579646426152,0.0938771560374353,0.0603288190806798
Nb,0.0,0.02308984375,0.024798828125,0.0621821343599149,0.1800740227412516,0.0127138671875,0.05433984375,0.0153623046874999,0.0500673828125,0.077423053741455,0.0721354064941406,0.0502504882814773,0.058978515625,0.05678125,0.08168359375,0.0226484821203885,0.0333046744347884,0.0106313454308801
Ni,0.0,0.01173828125,0.0128369140625,0.0565545382882918,0.1015903628658451,0.0174755859375,0.0446972656249999,0.0423388671875,0.00876953125,0.001187424659729,0.0300283241271972,0.008762817382585,0.0079541015625,0.0228466796875,0.0349316406249999,0.0161855441683473,0.0252712484675429,0.0303562969608992
Ti,0.0,0.08749609375,0.087740234375,0.223788529473135,0.0033741923865399,0.1034873046875,0.0675986328125,0.0536826171875,0.0282919921875,0.0516436614990233,0.0242283486723899,0.002504638671875,0.01620703125,0.0363486328125,0.0420859375,0.0430771265385865,0.0535003594246554,0.0685311991613653
V,0.0,0.0459306640624999,0.0607011718749999,0.0899501630204286,0.1069514455187419,0.0776689453124999,0.0409257812499999,0.0598466796874999,0.0217607421874999,0.0368347959518433,0.0632425146102906,0.0163404541013352,0.0033281249999999,0.0416582031249999,8.984375000001266e-05,0.0412171533277541,0.0470525034315341,0.0100315210137904
